restaurant_title,restaurant_address,restaurant_page,restaurant_note
東陽紅燒𩵚魠魚焿,臺南市安平區安平路39號,https://ifoodie.tw/restaurant/622a0fdf873d790d2883f32e-%E6%9D%B1%E9%99%BD%E7%B4%85%E7%87%92-%E9%AD%A0%E9%AD%9A%E7%84%BF,https://ifoodie.tw/blog/6386056e4ce338269ac34641/link
霸王豬腳,臺南市安平區安平路372之1號,https://ifoodie.tw/restaurant/5598263c40b5e30894d71cf4-%E9%9C%B8%E7%8E%8B%E8%B1%AC%E8%85%B3,https://ifoodie.tw/blog/6384b5e8eff25d18b02898a3/link
舊李合興蜜餞,臺南市安平區延平街41號,https://ifoodie.tw/restaurant/63849a4eb4478b6317968219-%E8%88%8A%E6%9D%8E%E5%90%88%E8%88%88%E8%9C%9C%E9%A4%9E,https://ifoodie.tw/blog/63849a07b4478b62d9aac9ca/link
Corridor Café,臺南市安平區文平路251號,https://ifoodie.tw/restaurant/5a6c183af524684c24aeab09-Corridor-Caf-,https://ifoodie.tw/blog/636e4adfa66be638b75156b7/link
阿財牛肉湯安平二店 精品牛肉鍋,臺南市安平區安平路97之7號,https://ifoodie.tw/restaurant/615277cfa62728482cdcb0d2-%E9%98%BF%E8%B2%A1%E7%89%9B%E8%82%89%E6%B9%AF%E5%AE%89%E5%B9%B3%E4%BA%8C%E5%BA%97-%E7%B2%BE%E5%93%81%E7%89%9B%E8%82%89%E9%8D%8B,https://ifoodie.tw/blog/636ba764fb302f5e6ce83c04/link
夏綠蒂雪花冰安平店,臺南市安平區國平路172號,https://ifoodie.tw/restaurant/630eefa4cd99576f29ecb783-%E5%A4%8F%E7%B6%A0%E8%92%82%E9%9B%AA%E8%8A%B1%E5%86%B0%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/6369046c1993156c621cd7b0/link
小慶平鹹酥雞,臺南市安平區慶平路443號,https://ifoodie.tw/restaurant/63523fdf658aba7f5d6fb2b7-%E5%B0%8F%E6%85%B6%E5%B9%B3%E9%B9%B9%E9%85%A5%E9%9B%9E,
品唯美好廚房,臺南市安平區永華路二段832號,https://ifoodie.tw/restaurant/635e7b4e658aba3049fe2870-%E5%93%81%E5%94%AF%E7%BE%8E%E5%A5%BD%E5%BB%9A%E6%88%BF,https://ifoodie.tw/blog/635e7964615c694b954d4fd4/link
HOLA安平果然是你,臺南市安平區運河路43之1號,https://ifoodie.tw/restaurant/63572e4477b9e90f3e3a28b0-HOLA%E5%AE%89%E5%B9%B3%E6%9E%9C%E7%84%B6%E6%98%AF%E4%BD%A0,https://ifoodie.tw/blog/63572dd2faabb44141e35c30/link
安平陳傳統小吃,臺南市安平區平生路9號,https://ifoodie.tw/restaurant/6353efc1658aba09eeb74b29-%E5%AE%89%E5%B9%B3%E9%99%B3%E5%82%B3%E7%B5%B1%E5%B0%8F%E5%90%83,https://ifoodie.tw/blog/6353eed45afda655975fcb2b/link
鄭家蚵仔煎孔雀蛤大王,臺南市安平區延平街117號,https://ifoodie.tw/restaurant/55a5808cc03a10241de66bd9-%E9%84%AD%E5%AE%B6%E8%9A%B5%E4%BB%94%E7%85%8E%E5%AD%94%E9%9B%80%E8%9B%A4%E5%A4%A7%E7%8E%8B,https://ifoodie.tw/blog/635148bdc3db2f24342c4aa5/link
牛園火鍋 安平店,臺南市安平區平豐路435號,https://ifoodie.tw/restaurant/5b895435f5246874f3dc0048-%E7%89%9B%E5%9C%92%E7%81%AB%E9%8D%8B-%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/634ff8910a9bee4de979bac3/link
台南安平雅樂軒酒店,臺南市安平區光州路108號,https://ifoodie.tw/restaurant/633d9874faabb42606d15425-%E5%8F%B0%E5%8D%97%E5%AE%89%E5%B9%B3%E9%9B%85%E6%A8%82%E8%BB%92%E9%85%92%E5%BA%97,https://ifoodie.tw/blog/633d984177b9e93994ead3f2/link
黃氏豬心,臺南市安平區怡平路344號,https://ifoodie.tw/restaurant/5cc0714d2756dd3aa567aadb-%E9%BB%83%E6%B0%8F%E8%B1%AC%E5%BF%83,https://ifoodie.tw/blog/633c33f0668d6120c5abdf69/link
富德芳FoodieFang│台南美食家,臺南市安平區育平九街192巷7號,https://ifoodie.tw/restaurant/632db4ae7cc7fc29b4fa2f77-%E5%AF%8C%E5%BE%B7%E8%8A%B3FoodieFang-%E5%8F%B0%E5%8D%97%E7%BE%8E%E9%A3%9F%E5%AE%B6,
秤秤 - 二手選物 x 咖啡店,臺南市安平區郡平路274巷20弄20號1F,https://ifoodie.tw/restaurant/61e811cd7cc7fc170355adc4-%E7%A7%A4%E7%A7%A4-%E4%BA%8C%E6%89%8B%E9%81%B8%E7%89%A9-x-%E5%92%96%E5%95%A1%E5%BA%97,https://ifoodie.tw/blog/63381025e94eda787c47fd92/link
里卡多海牙館,台南市安平區運河路5號,https://ifoodie.tw/restaurant/63340b3ce94eda72c06b8d8c-%E9%87%8C%E5%8D%A1%E5%A4%9A%E6%B5%B7%E7%89%99%E9%A4%A8,https://ifoodie.tw/blog/632b0e76db3c6e631dc7267a/link
亞立牛排（原格萊姆餐酒館）,臺南市安平區健康路三段311號,https://ifoodie.tw/restaurant/5ee086ec226139689821a302-%E4%BA%9E%E7%AB%8B%E7%89%9B%E6%8E%92-%E5%8E%9F%E6%A0%BC%E8%90%8A%E5%A7%86%E9%A4%90%E9%85%92%E9%A4%A8-,https://ifoodie.tw/blog/6329c44d7cc7fc4aeda3c38b/link
肉次方 燒肉放題 台南府前店,臺南市安平區府前路二段500號2F之1,https://ifoodie.tw/restaurant/6309df5d781cc069f17e8eda-%E8%82%89%E6%AC%A1%E6%96%B9-%E7%87%92%E8%82%89%E6%94%BE%E9%A1%8C-%E5%8F%B0%E5%8D%97%E5%BA%9C%E5%89%8D%E5%BA%97,
私房菜美食便當,臺南市安平區郡平路122號,https://ifoodie.tw/restaurant/6320a8b082828774786dca73-%E7%A7%81%E6%88%BF%E8%8F%9C%E7%BE%8E%E9%A3%9F%E4%BE%BF%E7%95%B6,https://ifoodie.tw/blog/6320a86b781cc0507b7915b0/link
米咖-現烤甜甜圈,臺南市安平區郡平路135號,https://ifoodie.tw/restaurant/632031e9781cc0503da8ae7e-%E7%B1%B3%E5%92%96-%E7%8F%BE%E7%83%A4%E7%94%9C%E7%94%9C%E5%9C%88,https://ifoodie.tw/blog/632031b0baf6d34f8298f6f2/link
洁茂牛肉麵館 安平二店,臺南市安平區安平路91號,https://ifoodie.tw/restaurant/620a6d00873d79547ba34c6a-%E6%B4%81%E8%8C%82%E7%89%9B%E8%82%89%E9%BA%B5%E9%A4%A8-%E5%AE%89%E5%B9%B3%E4%BA%8C%E5%BA%97,https://ifoodie.tw/blog/6318983c79d8613e43d7f437/link
8 BALLS 手作茶飲,臺南市安平區安平路376號,https://ifoodie.tw/restaurant/6315f96f7cc7fc70961e6bee--BALLS-%E6%89%8B%E4%BD%9C%E8%8C%B6%E9%A3%B2,https://ifoodie.tw/blog/6315f71533ef9c27808ec358/link
章成麥芽餅 安平店,臺南市安平區安平路518號,https://ifoodie.tw/restaurant/5c3a7f2223679c2954b3bce1-%E7%AB%A0%E6%88%90%E9%BA%A5%E8%8A%BD%E9%A4%85-%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/630f600c2015136a5936394c/link
橄饗家西班牙嚴選美食餐廳como en casa gourmet,臺南市安平區安北路590號,https://ifoodie.tw/restaurant/5ce4b1f523679c09b0429dc6-%E6%A9%84%E9%A5%97%E5%AE%B6%E8%A5%BF%E7%8F%AD%E7%89%99%E5%9A%B4%E9%81%B8%E7%BE%8E%E9%A3%9F%E9%A4%90%E5%BB%B3como-en-,https://ifoodie.tw/blog/638c539c77b9e92b82b67142/link
The Ground House 角屋1236,臺南市安平區同平路127巷16弄124號,https://ifoodie.tw/restaurant/62f90336cd9957590ac460aa-The-Ground-House-%E8%A7%92%E5%B1%8B-,https://ifoodie.tw/blog/62f9031cbaf6d315112637e5/link
一番地壽喜燒 台南安平店,臺南市安平區永華路二段53號,https://ifoodie.tw/restaurant/5ac34ebe23679c3829e5f6f9-%E4%B8%80%E7%95%AA%E5%9C%B0%E5%A3%BD%E5%96%9C%E7%87%92-%E5%8F%B0%E5%8D%97%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/62f8a918873d794b2074c21f/link
台灣牛土產牛肉湯,臺南市安平區安平路656號,https://ifoodie.tw/restaurant/61a8ca137cc7fc50791d6277-%E5%8F%B0%E7%81%A3%E7%89%9B%E5%9C%9F%E7%94%A2%E7%89%9B%E8%82%89%E6%B9%AF,https://ifoodie.tw/blog/62f6f5f8cd9957028aff448d/link
金華61鴉片綠豆蒜(台南安平總店),臺南市安平區古堡街51之4號,https://ifoodie.tw/restaurant/578e6d562756dd281f34476a-%E9%87%91%E8%8F%AF-%E9%B4%89%E7%89%87%E7%B6%A0%E8%B1%86%E8%92%9C-%E5%8F%B0%E5%8D%97%E5%AE%89%E5%B9%B3%E7%B8%BD%E5%BA%97-,https://ifoodie.tw/blog/64a4f369e50a725a92c96114/link
SNOW｜雪諾義式冰淇淋｜雪諾飲品,臺南市安平區古堡街85號,https://ifoodie.tw/restaurant/62f5b9a1baf6d37d4b85d45b-SNOW-%E9%9B%AA%E8%AB%BE%E7%BE%A9%E5%BC%8F%E5%86%B0%E6%B7%87%E6%B7%8B-%E9%9B%AA%E8%AB%BE%E9%A3%B2%E5%93%81,https://ifoodie.tw/blog/62f5b973781cc03b6358a391/link
壹心燒肉 台南安平店,臺南市安平區中華西路二段475號一樓,https://ifoodie.tw/restaurant/5d7327428c906d01975e894f-%E5%A3%B9%E5%BF%83%E7%87%92%E8%82%89-%E5%8F%B0%E5%8D%97%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/630b05cc8282872db824992f/link
米約時尚輕食,台南市安平區安北路372號,https://ifoodie.tw/restaurant/56b489a52756dd7175a4f359-%E7%B1%B3%E7%B4%84%E6%99%82%E5%B0%9A%E8%BC%95%E9%A3%9F,https://ifoodie.tw/blog/62ea74d78aec4c75d8c66b40/link
冠群沙茶爐,臺南市安平區華平路120號,https://ifoodie.tw/restaurant/594ab67d2756dd702d935bf2-%E5%86%A0%E7%BE%A4%E6%B2%99%E8%8C%B6%E7%88%90,https://ifoodie.tw/blog/62ea2a1b7cc7fc1779722881/link
86 DESSERT捌陸甜室,台南市安平區郡平路388號12樓之2,https://ifoodie.tw/restaurant/62de3d297cc7fc77a3ecc9ee--DESSERT%E6%8D%8C%E9%99%B8%E7%94%9C%E5%AE%A4,https://ifoodie.tw/blog/62dbf582e113c242218b9a91/link
銀波布丁,臺南市安平區安平路462號,https://ifoodie.tw/restaurant/559aaa7140b5e30313b3ed9e-%E9%8A%80%E6%B3%A2%E5%B8%83%E4%B8%81,https://ifoodie.tw/blog/62de96c7c01163796230a0d5/link
安平老街,臺南市安平區延平街,https://ifoodie.tw/restaurant/62f3b26b7cc7fc49b6eb906b-%E5%AE%89%E5%B9%B3%E8%80%81%E8%A1%97,https://ifoodie.tw/blog/62f3b12f5b07de6442d542cd/link
柯吉Bar鮮奶脆皮雞蛋糕,臺南市安平區永華六街74號,https://ifoodie.tw/restaurant/581393822756dd01661197a3-%E6%9F%AF%E5%90%89Bar%E9%AE%AE%E5%A5%B6%E8%84%86%E7%9A%AE%E9%9B%9E%E8%9B%8B%E7%B3%95,https://ifoodie.tw/blog/62e241d594513565e7ea2f31/link
熱富安平伴手禮,臺南市安平區安平路133號,https://ifoodie.tw/restaurant/630340c98282876f3cd4f9c9-%E7%86%B1%E5%AF%8C%E5%AE%89%E5%B9%B3%E4%BC%B4%E6%89%8B%E7%A6%AE,https://ifoodie.tw/blog/630340acbaf6d37f1e5d687d/link
卡啡那 台南市府店,臺南市安平區永華路二段141號,https://ifoodie.tw/restaurant/6041acd0873d79347c73bda8-%E5%8D%A1%E5%95%A1%E9%82%A3-%E5%8F%B0%E5%8D%97%E5%B8%82%E5%BA%9C%E5%BA%97,https://ifoodie.tw/blog/62e29d8cbaf6d375966f30a0/link
湖光餐廳 Lakeside Restaurant 福爾摩沙遊艇酒店,臺南市安平區安平路988號2F,https://ifoodie.tw/restaurant/62d64e73cd995732708d47c5-%E6%B9%96%E5%85%89%E9%A4%90%E5%BB%B3-Lakeside-Restau,https://ifoodie.tw/blog/62d64dee873d795390b9f787/link
阿喜古早味現烤蛋糕,臺南市安平區平生路31號,https://ifoodie.tw/restaurant/5b7e244b22613978262d4585-%E9%98%BF%E5%96%9C%E5%8F%A4%E6%97%A9%E5%91%B3%E7%8F%BE%E7%83%A4%E8%9B%8B%E7%B3%95,https://ifoodie.tw/blog/62d167cd7bc72c2cb92bc7af/link
三皇三家 億載店,臺南市安平區育平六街101號,https://ifoodie.tw/restaurant/61963f908282871710ff4615-%E4%B8%89%E7%9A%87%E4%B8%89%E5%AE%B6-%E5%84%84%E8%BC%89%E5%BA%97,https://ifoodie.tw/blog/62cc21ea465dfc40b1af8d54/link
安平109雞肉飯,臺南市安平區安平路109號,https://ifoodie.tw/restaurant/5a0347d72756dd4bbc637b1b-%E5%AE%89%E5%B9%B3-%E9%9B%9E%E8%82%89%E9%A3%AF,https://ifoodie.tw/blog/62c9b42d8282875556353a2f/link
津昌貨櫃碼頭平價熱炒海鮮主題餐廳,臺南市安平區安平路182號,https://ifoodie.tw/restaurant/5c07df8d2756dd6703b0f619-%E6%B4%A5%E6%98%8C%E8%B2%A8%E6%AB%83%E7%A2%BC%E9%A0%AD%E5%B9%B3%E5%83%B9%E7%86%B1%E7%82%92%E6%B5%B7%E9%AE%AE%E4%B8%BB%E9%A1%8C%E9%A4%90%E5%BB%B3,
皮亞諾義式料理廚房,台南市安平區怡平路75號,https://ifoodie.tw/restaurant/59c3ffad2756dd1b34a0f98d-%E7%9A%AE%E4%BA%9E%E8%AB%BE%E7%BE%A9%E5%BC%8F%E6%96%99%E7%90%86%E5%BB%9A%E6%88%BF,https://ifoodie.tw/blog/62bafe74beb33a1c25414801/link
春峰麵館（啞巴麵） 府平店,臺南市安平區府平路227號,https://ifoodie.tw/restaurant/62b1c74c7cc7fc4b8a5a0962-%E6%98%A5%E5%B3%B0%E9%BA%B5%E9%A4%A8-%E5%95%9E%E5%B7%B4%E9%BA%B5-%E5%BA%9C%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/62b1c3cf71a037231561430a/link
養肌廠水煮餐安平店,臺南市安平區健康三街180號,https://ifoodie.tw/restaurant/62a9de0e7cc7fc568e62fc27-%E9%A4%8A%E8%82%8C%E5%BB%A0%E6%B0%B4%E7%85%AE%E9%A4%90%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/62a9dad64cc9dc35e89dee27/link
益銘號,臺南市安平區育平四街41號,https://ifoodie.tw/restaurant/62a892c3a627282ff9da7400-%E7%9B%8A%E9%8A%98%E8%99%9F,https://ifoodie.tw/blog/62a89188baf6d355be579691/link
可立嘉嫩骨飯,臺南市安平區永華路二段746號,https://ifoodie.tw/restaurant/5a0c82812756dd31b6cf7522-%E5%8F%AF%E7%AB%8B%E5%98%89%E5%AB%A9%E9%AA%A8%E9%A3%AF,https://ifoodie.tw/blog/629726688282875fed35faf5/link
吉鮮食堂-鮮來碗海鮮粥,臺南市安平區郡平路130號,https://ifoodie.tw/restaurant/620c610a82828754788a917c-%E5%90%89%E9%AE%AE%E9%A3%9F%E5%A0%82-%E9%AE%AE%E4%BE%86%E7%A2%97%E6%B5%B7%E9%AE%AE%E7%B2%A5,https://ifoodie.tw/blog/6295f6428282871601ca4028/link
方記老眷村麵食滷味,臺南市安平區建平七街591號,https://ifoodie.tw/restaurant/6294c5bd7cc7fc3403a255b9-%E6%96%B9%E8%A8%98%E8%80%81%E7%9C%B7%E6%9D%91%E9%BA%B5%E9%A3%9F%E6%BB%B7%E5%91%B3,https://ifoodie.tw/blog/6294c2cca02abc7f5c8f1368/link
養蚵世家,臺南市安平區安北路417號,https://ifoodie.tw/restaurant/559aab0f40b5e30313b3edcb-%E9%A4%8A%E8%9A%B5%E4%B8%96%E5%AE%B6,https://ifoodie.tw/blog/6291fb70781cc01ea03621ee/link
辛村籽滷味,臺南市安平區平生路38之1號,https://ifoodie.tw/restaurant/6290d18e7cc7fc340397df33-%E8%BE%9B%E6%9D%91%E7%B1%BD%E6%BB%B7%E5%91%B3,https://ifoodie.tw/blog/6290baef781cc04f47ef9f51/link
方師傅港式燒臘,臺南市安平區建平七街704號,https://ifoodie.tw/restaurant/628e2caf781cc053eb6b4656-%E6%96%B9%E5%B8%AB%E5%82%85%E6%B8%AF%E5%BC%8F%E7%87%92%E8%87%98,https://ifoodie.tw/blog/628e2c62a627281267bb8f73/link
小葉布丁,臺南市安平區安平路516號,https://ifoodie.tw/restaurant/5c52d567226139320683a3f9-%E5%B0%8F%E8%91%89%E5%B8%83%E4%B8%81,https://ifoodie.tw/blog/6288e7a3868cc53f7b30f228/link
小將好茶怡平店little john+,臺南市安平區怡平路141號,https://ifoodie.tw/restaurant/6282510c7cc7fc3aa96304cd-%E5%B0%8F%E5%B0%87%E5%A5%BD%E8%8C%B6%E6%80%A1%E5%B9%B3%E5%BA%97little-john-,https://ifoodie.tw/blog/62824dcdf709a04defe2f832/link
福豆屋安平店,臺南市安平區怡平路15號,https://ifoodie.tw/restaurant/6037b2a87cc7fc0de82bd2e3-%E7%A6%8F%E8%B1%86%E5%B1%8B%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/6280fec9863f191e773f5840/link
錦記燒餅舖,臺南市安平區文平路269號,https://ifoodie.tw/restaurant/627e1be0873d7904140f398b-%E9%8C%A6%E8%A8%98%E7%87%92%E9%A4%85%E8%88%96,https://ifoodie.tw/blog/627e1bbbbaf6d35c1beea1f8/link
俊仔燒烤,臺南市安平區慶平路230號,https://ifoodie.tw/restaurant/559aa67d40b5e30313b3ec9d-%E4%BF%8A%E4%BB%94%E7%87%92%E7%83%A4,https://ifoodie.tw/blog/627d09d2db79692796351feb/link
la.vi.pic,臺南市安平區同平路127巷16弄1之6號,https://ifoodie.tw/restaurant/627213b682828766c8f7cc15-la-vi-pic,
郭媽媽臭豆腐,臺南市安平區平通路467號,https://ifoodie.tw/restaurant/5b5b60f32756dd2b9fce82f1-%E9%83%AD%E5%AA%BD%E5%AA%BD%E8%87%AD%E8%B1%86%E8%85%90,https://ifoodie.tw/blog/626941544c9b165c9b9539b2/link
衡定理台南安平包棟民宿 – 衡禾旗艦館,臺南市安平區世平五街67號,https://ifoodie.tw/restaurant/61266c4da6272804d49e3b84-%E8%A1%A1%E5%AE%9A%E7%90%86%E5%8F%B0%E5%8D%97%E5%AE%89%E5%B9%B3%E5%8C%85%E6%A3%9F%E6%B0%91%E5%AE%BF-%E8%A1%A1%E7%A6%BE%E6%97%97%E8%89%A6%E9%A4%A8,https://ifoodie.tw/blog/6262b8d98282872f85c71271/link
老四川巴蜀麻辣燙,台南市安平區建平七街582號,https://ifoodie.tw/restaurant/57ded7392756dd7fa268506a-%E8%80%81%E5%9B%9B%E5%B7%9D%E5%B7%B4%E8%9C%80%E9%BA%BB%E8%BE%A3%E7%87%99,https://ifoodie.tw/blog/62600761bad2781e96386113/link
安平小舖(前舖),臺南市安平區延平街107之1號,https://ifoodie.tw/restaurant/64a4ffb977b9e90e49c5cab7-%E5%AE%89%E5%B9%B3%E5%B0%8F%E8%88%96-%E5%89%8D%E8%88%96-,https://ifoodie.tw/blog/64a4ffaa33ebbf739d56ffbe/link
福爾摩沙遊艇酒店,臺南市安平區安平路988號,https://ifoodie.tw/restaurant/61565e1a873d7911d2605634-%E7%A6%8F%E7%88%BE%E6%91%A9%E6%B2%99%E9%81%8A%E8%89%87%E9%85%92%E5%BA%97,https://ifoodie.tw/blog/625c11ca9f0b28724c5d8ffb/link
新垣祖鍋物 安平店,臺南市安平區國平路206號,https://ifoodie.tw/restaurant/5fe0abae02935e183b95bc9d-%E6%96%B0%E5%9E%A3%E7%A5%96%E9%8D%8B%E7%89%A9-%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/62581e67c3c0006f5805a66b/link
Eyes Drinks,臺南市安平區古堡街47號,https://ifoodie.tw/restaurant/62558ad6781cc01510ec49b2-Eyes-Drinks,https://ifoodie.tw/blog/62558aa9a627282575f93de0/link
安平小舖,臺南市安平區安平路788號,https://ifoodie.tw/restaurant/5616b05c2756dd74727fadb6-%E5%AE%89%E5%B9%B3%E5%B0%8F%E8%88%96,https://ifoodie.tw/blog/624ee5b1e290d268a714dbaf/link
味芝鄉囍餅蛋糕,臺南市安平區安平路35號,https://ifoodie.tw/restaurant/627bb9cf7cc7fc0c3821e8a7-%E5%91%B3%E8%8A%9D%E9%84%89%E5%9B%8D%E9%A4%85%E8%9B%8B%E7%B3%95,https://ifoodie.tw/blog/627b62ff5edcd00327c7195e/link
古堡蚵仔煎專賣店,臺南市安平區效忠街85號,https://ifoodie.tw/restaurant/55a59b4dc03a10241de6747e-%E5%8F%A4%E5%A0%A1%E8%9A%B5%E4%BB%94%E7%85%8E%E5%B0%88%E8%B3%A3%E5%BA%97,https://ifoodie.tw/blog/62484bc47b45ff7cab5409e4/link
金鳳陽春麵,臺南市安平區怡平路121號,https://ifoodie.tw/restaurant/578f246a699b6e1dbf45a110-%E9%87%91%E9%B3%B3%E9%99%BD%E6%98%A5%E9%BA%B5,https://ifoodie.tw/blog/6245c2617cc7fc781ca95896/link
鄉野炭燒羊肉爐,臺南市安平區平豐路426號,https://ifoodie.tw/restaurant/588646072756dd3ab6f6baca-%E9%84%89%E9%87%8E%E7%82%AD%E7%87%92%E7%BE%8A%E8%82%89%E7%88%90,https://ifoodie.tw/blog/6243080aac5a9d35fe3236b5/link
濃特慢 手作千層,臺南市安平區建平十三街72號,https://ifoodie.tw/restaurant/5b37c6a52756dd22f04762ff-%E6%BF%83%E7%89%B9%E6%85%A2-%E6%89%8B%E4%BD%9C%E5%8D%83%E5%B1%A4,https://ifoodie.tw/blog/623ec46a7cc7fc3f0b9e8f3e/link
町昌肉燥飯,臺南市安平區健康三街221號,https://ifoodie.tw/restaurant/5c5f81a42261395a62eca51c-%E7%94%BA%E6%98%8C%E8%82%89%E7%87%A5%E9%A3%AF,https://ifoodie.tw/blog/623acd02a6272806aed6e9e0/link
老黃陽春麵,臺南市安平區平通路499號,https://ifoodie.tw/restaurant/623af6b9baf6d3128375191d-%E8%80%81%E9%BB%83%E9%99%BD%E6%98%A5%E9%BA%B5,https://ifoodie.tw/blog/623af666873d797f618c0903/link
王城迷你棺財板,臺南市安平區延平街93號,https://ifoodie.tw/restaurant/623b1fe37cc7fc440cf226d1-%E7%8E%8B%E5%9F%8E%E8%BF%B7%E4%BD%A0%E6%A3%BA%E8%B2%A1%E6%9D%BF,https://ifoodie.tw/blog/623b1ccc682dbd56b2dd8231/link
初云燒肉-職人的燒肉屋,臺南市安平區建平七街585號,https://ifoodie.tw/restaurant/5bd91c1523679c7f04c8473a-%E5%88%9D%E4%BA%91%E7%87%92%E8%82%89-%E8%81%B7%E4%BA%BA%E7%9A%84%E7%87%92%E8%82%89%E5%B1%8B,https://ifoodie.tw/blog/623d6ce77cc7fc0ca1f12fd5/link
義豐冬瓜茶,臺南市安平區安平路764號,https://ifoodie.tw/restaurant/622df0ea7cc7fc0e87ed8fff-%E7%BE%A9%E8%B1%90%E5%86%AC%E7%93%9C%E8%8C%B6,
安平周氏肉粽,臺南市安平區古堡街4號,https://ifoodie.tw/restaurant/559aa82c40b5e30313b3ed15-%E5%AE%89%E5%B9%B3%E5%91%A8%E6%B0%8F%E8%82%89%E7%B2%BD,https://ifoodie.tw/blog/622dbd77781cc04dcee5917a/link
六味真湯,臺南市安平區永華路二段738號,https://ifoodie.tw/restaurant/5ab316cef5246814a44bc814-%E5%85%AD%E5%91%B3%E7%9C%9F%E6%B9%AF,https://ifoodie.tw/blog/6229de89781cc06d64582079/link
徐媽媽早點,臺南市安平區安北路93號,https://ifoodie.tw/restaurant/559aa6d740b5e30313b3ecad-%E5%BE%90%E5%AA%BD%E5%AA%BD%E6%97%A9%E9%BB%9E,https://ifoodie.tw/blog/622a0f11baf6d37ffc65b197/link
億載金城黑輪伯,臺南市安平區光州路上,https://ifoodie.tw/restaurant/57c084892756dd02bc5cfc61-%E5%84%84%E8%BC%89%E9%87%91%E5%9F%8E%E9%BB%91%E8%BC%AA%E4%BC%AF,https://ifoodie.tw/blog/6227683ea62728640af397c4/link
春峰麵館(啞巴麵店),臺南市安平區中興街14巷12號,https://ifoodie.tw/restaurant/5598211540b5e30894d71b21-%E6%98%A5%E5%B3%B0%E9%BA%B5%E9%A4%A8-%E5%95%9E%E5%B7%B4%E9%BA%B5%E5%BA%97-,https://ifoodie.tw/blog/6227583bbaf6d3641bc77b24/link
阿美深海鮮魚湯,臺南市安平區運河路13巷11號,https://ifoodie.tw/restaurant/5598ed6d40b5e30f5545f59c-%E9%98%BF%E7%BE%8E%E6%B7%B1%E6%B5%B7%E9%AE%AE%E9%AD%9A%E6%B9%AF,https://ifoodie.tw/blog/622604c212043e7cdbf5ed1d/link
六吋盤 安平店,臺南市安平區育平路206號,https://ifoodie.tw/restaurant/59fe01822756dd6f07e9b511-%E5%85%AD%E5%90%8B%E7%9B%A4-%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/621f79148282870293ac4e59/link
Louisa Coffee 路易．莎咖啡(台南華平門市),臺南市安平區華平路269號,https://ifoodie.tw/restaurant/621b5753781cc017721fa1a8-Louisa-Coffee-%E8%B7%AF%E6%98%93-%E8%8E%8E%E5%92%96%E5%95%A1,https://ifoodie.tw/blog/621b57167cc7fc19db387348/link
瑪莉洋房義法料理,臺南市安平區怡平路1號2樓,https://ifoodie.tw/restaurant/5598ebe840b5e30f5545f50e-%E7%91%AA%E8%8E%89%E6%B4%8B%E6%88%BF%E7%BE%A9%E6%B3%95%E6%96%99%E7%90%86,https://ifoodie.tw/blog/6214e20de0dd2915678ed726/link
喵嫂鹹酥雞,臺南市安平區永華路二段696號,https://ifoodie.tw/restaurant/609624af8282877893a08a97-%E5%96%B5%E5%AB%82%E9%B9%B9%E9%85%A5%E9%9B%9E,https://ifoodie.tw/blog/621338f7873d790971995f8d/link
好好吃牛排館,臺南市安平區郡平路138號,https://ifoodie.tw/restaurant/5e1eca67d6895d2f0eb0c15c-%E5%A5%BD%E5%A5%BD%E5%90%83%E7%89%9B%E6%8E%92%E9%A4%A8,https://ifoodie.tw/blog/6206324c8282876c08124120/link
夜司Yes宵夜場 台南安平店,台南市安平區建平路258號,https://ifoodie.tw/restaurant/61f20b0ccd99574f09d53603-%E5%A4%9C%E5%8F%B8Yes%E5%AE%B5%E5%A4%9C%E5%A0%B4-%E5%8F%B0%E5%8D%97%E5%AE%89%E5%B9%B3%E5%BA%97,https://ifoodie.tw/blog/61f14aa2bb10ff424ea75cde/link
雞迷迷鹹酥雞,臺南市安平區郡平路156號,https://ifoodie.tw/restaurant/61f14c88a627286718eb0fb1-%E9%9B%9E%E8%BF%B7%E8%BF%B7%E9%B9%B9%E9%85%A5%E9%9B%9E,https://ifoodie.tw/blog/61f14c49873d791d4bdb1fc8/link
羊蠍子老北京火鍋,臺南市安平區安平路51巷7弄5號,https://ifoodie.tw/restaurant/61ea1863873d790dc4736dd0-%E7%BE%8A%E8%A0%8D%E5%AD%90%E8%80%81%E5%8C%97%E4%BA%AC%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/61e9609abf10b80e75f25467/link
